epoch,lr,loss,iou,val_loss,val_iou,val_epoch
0,0.001,1.0816921293735504,0.16271850650346387,,,
1,0.001,0.9870937439528379,0.24454523256042254,,,
2,0.001,0.9269217469475486,0.294856250136943,,,
3,0.001,0.8634998093951832,0.3508815285630021,,,
4,0.001,0.8169527582146905,0.3790183055211528,,,
5,0.001,0.7864375724033876,0.3802471390543714,,,
6,0.001,0.763095347718759,0.38906788400861836,,,
7,0.001,0.7306504872712222,0.41119403353037626,,,
8,0.001,0.7113465571945364,0.41273193234245886,,,
9,0.001,0.7070693685249849,0.4068185691663171,0.6849985420703888,0.45585320075953173,9.0
10,0.001,0.689759224653244,0.4134217834048232,0.6849985420703888,0.45585320075953173,9.0
11,0.001,0.6744802309708162,0.4246099565646803,0.6849985420703888,0.45585320075953173,9.0
12,0.001,0.6611083461479708,0.43220958884939,0.6849985420703888,0.45585320075953173,9.0
13,0.001,0.6514321091500196,0.4332363929449576,0.6849985420703888,0.45585320075953173,9.0
14,0.001,0.6410113803365014,0.44204367430383135,0.6849985420703888,0.45585320075953173,9.0
15,0.001,0.6316202682527629,0.44593146927362376,0.6849985420703888,0.45585320075953173,9.0
16,0.001,0.6227567331357435,0.45083970988370414,0.6849985420703888,0.45585320075953173,9.0
17,0.001,0.6094716076146472,0.46316227033812246,0.6849985420703888,0.45585320075953173,9.0
18,0.001,0.5922854590145025,0.47154865354625475,0.6849985420703888,0.45585320075953173,9.0
19,0.001,0.5882777307521213,0.47488626659338534,0.5694189506769181,0.48580623358649666,19.0
20,0.001,0.5711500712416389,0.4861193604543093,0.5694189506769181,0.48580623358649666,19.0
21,0.001,0.559579345990311,0.49188439579826104,0.5694189506769181,0.48580623358649666,19.0
22,0.001,0.5470599105412309,0.5051913266579461,0.5694189506769181,0.48580623358649666,19.0
23,0.001,0.5505337288433855,0.4984527076205874,0.5694189506769181,0.48580623358649666,19.0
24,0.001,0.5286133316430178,0.5179869711397932,0.5694189506769181,0.48580623358649666,19.0
25,0.001,0.5123726366595789,0.5269831965722365,0.5694189506769181,0.48580623358649666,19.0
26,0.001,0.501074000515721,0.5442224045181532,0.5694189506769181,0.48580623358649666,19.0
27,0.001,0.498748931017789,0.5402384772028587,0.5694189506769181,0.48580623358649666,19.0
28,0.001,0.4848749962720004,0.5558203630388427,0.5694189506769181,0.48580623358649666,19.0
29,0.001,0.4730396189472892,0.5622986139786339,0.4304367512464523,0.6122356912412235,29.0
30,0.001,0.4688969532197172,0.5602239293791781,0.4304367512464523,0.6122356912412235,29.0
31,0.001,0.4575810012492267,0.5744441458223398,0.4304367512464523,0.6122356912412235,29.0
32,0.001,0.46159775148738513,0.5660765581116916,0.4304367512464523,0.6122356912412235,29.0
33,0.001,0.4426269097761674,0.5878156411295067,0.4304367512464523,0.6122356912412235,29.0
34,0.001,0.43760446323589847,0.5887337881948445,0.4304367512464523,0.6122356912412235,29.0
35,0.001,0.4238950325684114,0.5985636160199218,0.4304367512464523,0.6122356912412235,29.0
36,0.001,0.4226418347521262,0.5975487656281812,0.4304367512464523,0.6122356912412235,29.0
37,0.001,0.40695119242776523,0.6156766983945637,0.4304367512464523,0.6122356912412235,29.0
38,0.001,0.3949321589686654,0.6237178247725447,0.4304367512464523,0.6122356912412235,29.0
