epoch,lr,loss,iou,val_loss,val_iou,val_epoch
0,0.001,1.0960087532346898,0.2600570419969295,,,
1,0.001,0.9689584889195182,0.3226183067169823,,,
2,0.001,0.8895303837277673,0.3622268537559787,,,
3,0.001,0.8420019474896517,0.37171312318807664,,,
4,0.001,0.8093700869516893,0.3776710187528869,,,
5,0.001,0.7785882597619836,0.3863010589598772,,,
6,0.001,0.7557598989118229,0.3952295301665348,,,
7,0.001,0.7382036989385431,0.40259939759212704,,,
8,0.001,0.7240401926365766,0.40562743064741985,,,
9,0.001,0.7099991047924216,0.40727523281217637,0.6570000386238098,0.47074979543293033,9.0
10,0.001,0.6921361684799194,0.4201451110372958,0.6570000386238098,0.47074979543293033,9.0
11,0.001,0.6746511229059913,0.43156098072583304,0.6570000386238098,0.47074979543293033,9.0
12,0.001,0.6641502380371094,0.4341326379786006,0.6570000386238098,0.47074979543293033,9.0
13,0.001,0.6506466906179081,0.4403822386584991,0.6570000386238098,0.47074979543293033,9.0
14,0.001,0.6437642872333527,0.4484564506667564,0.6570000386238098,0.47074979543293033,9.0
15,0.001,0.6254245814951983,0.45471398849874445,0.6570000386238098,0.47074979543293033,9.0
16,0.001,0.6288579736243595,0.45451554237046293,0.6570000386238098,0.47074979543293033,9.0
17,0.001,0.6111695779995485,0.46717540343420483,0.6570000386238098,0.47074979543293033,9.0
18,0.001,0.5968221337957815,0.4745642223106179,0.6570000386238098,0.47074979543293033,9.0
19,0.001,0.5779370882294395,0.489023104991541,0.5957522022724152,0.460163455144215,19.0
20,0.001,0.5751956267790361,0.4885747224051138,0.5957522022724152,0.460163455144215,19.0
21,0.001,0.5704291449351744,0.48861966499921444,0.5957522022724152,0.460163455144215,19.0
22,0.001,0.549779786304994,0.5033920213563112,0.5957522022724152,0.460163455144215,19.0
23,0.001,0.5462815714153376,0.5037154991127839,0.5957522022724152,0.460163455144215,19.0
24,0.001,0.5333409681916237,0.5189927366747864,0.5957522022724152,0.460163455144215,19.0
25,0.001,0.5207984718409452,0.5260068903488899,0.5957522022724152,0.460163455144215,19.0
26,0.001,0.5284914144060828,0.5185603107750798,0.5957522022724152,0.460163455144215,19.0
27,0.001,0.5082126544280485,0.5381632594396712,0.5957522022724152,0.460163455144215,19.0
28,0.001,0.502017424187877,0.5432998450331089,0.5957522022724152,0.460163455144215,19.0
29,0.001,0.46858279542489484,0.5709325807612672,0.4435476416349411,0.6138701786669507,29.0
30,0.001,0.4803330193866383,0.5547393005147333,0.4435476416349411,0.6138701786669507,29.0
