epoch,lr,loss,iou,val_loss,val_iou,val_epoch
0,0.001,1.0809479491277174,0.10280308196578655,,,
1,0.001,0.9874293628064069,0.2317963963273119,,,
2,0.001,0.9090980426831679,0.3112979843467908,,,
3,0.001,0.8587880012663928,0.34141421493605856,,,
4,0.001,0.8252669884399935,0.35580754617122873,,,
5,0.001,0.7970769676295194,0.36570240184086933,,,
6,0.001,0.7756316445090554,0.3666535092540046,,,
7,0.001,0.7525163631547581,0.38357963998085787,,,
8,0.001,0.7404448999599977,0.3837408988552437,,,
9,0.001,0.7017548368735747,0.408874626723707,0.6716681778430938,0.42371727513519547,9.0
10,0.001,0.6876749287952076,0.4223562059286542,0.6716681778430938,0.42371727513519547,9.0
11,0.001,0.6718932783061807,0.42821104064669285,0.6716681778430938,0.42371727513519547,9.0
12,0.001,0.6665593236684799,0.4217426650179022,0.6716681778430938,0.42371727513519547,9.0
13,0.001,0.6385382163253698,0.4491294788723941,0.6716681778430938,0.42371727513519547,9.0
14,0.001,0.6348100785504688,0.44978626793226156,0.6716681778430938,0.42371727513519547,9.0
15,0.001,0.5972358997572552,0.472191607060706,0.6716681778430938,0.42371727513519547,9.0
16,0.001,0.5937223373488947,0.4814174343179333,0.6716681778430938,0.42371727513519547,9.0
17,0.001,0.5809621533209627,0.485121845445977,0.6716681778430938,0.42371727513519547,9.0
18,0.001,0.5581780584021048,0.49545641391401546,0.6716681778430938,0.42371727513519547,9.0
19,0.001,0.5389991829341109,0.51881992252503,0.4892988687753677,0.5390271693348739,19.0
20,0.001,0.5232412774454464,0.5264675169374227,0.4892988687753677,0.5390271693348739,19.0
21,0.001,0.5200945850123059,0.5278954890151165,0.4892988687753677,0.5390271693348739,19.0
22,0.001,0.4906224100427194,0.5520894614871444,0.4892988687753677,0.5390271693348739,19.0
23,0.001,0.497459394687956,0.5469482764119536,0.4892988687753677,0.5390271693348739,19.0
24,0.001,0.4898519814014435,0.5558067287288729,0.4892988687753677,0.5390271693348739,19.0
25,0.001,0.46707679331302643,0.5653135250156643,0.4892988687753677,0.5390271693348739,19.0
26,0.001,0.4671139805154367,0.5645248178894241,0.4892988687753677,0.5390271693348739,19.0
27,0.001,0.4426826299591498,0.5870389242005288,0.4892988687753677,0.5390271693348739,19.0
28,0.001,0.44869143989953125,0.5767146205031406,0.4892988687753677,0.5390271693348739,19.0
29,0.001,0.4299064874649048,0.595852447925169,0.40754998981952667,0.6172156148898135,29.0
30,0.001,0.42315120927312155,0.6009964137335956,0.40754998981952667,0.6172156148898135,29.0
31,0.001,0.4200715917077931,0.6023876230253388,0.40754998981952667,0.6172156148898135,29.0
32,0.001,0.4117731689052148,0.6122456202485949,0.40754998981952667,0.6172156148898135,29.0
33,0.001,0.39716282283717935,0.6199816246209596,0.40754998981952667,0.6172156148898135,29.0
34,0.001,0.3996750827540051,0.6152429584136698,0.40754998981952667,0.6172156148898135,29.0
35,0.001,0.3845160732215101,0.625180104375394,0.40754998981952667,0.6172156148898135,29.0
36,0.001,0.38990566676313226,0.6239596913514753,0.40754998981952667,0.6172156148898135,29.0
37,0.001,0.37978323752229864,0.6375277667560366,0.40754998981952667,0.6172156148898135,29.0
38,0.001,0.3805046508258039,0.6322942609141025,0.40754998981952667,0.6172156148898135,29.0
39,0.001,0.3738486614416946,0.6388802137786,0.339942085146904,0.6745322361879325,39.0
40,0.001,0.374522653831677,0.6352623295248043,0.339942085146904,0.6745322361879325,39.0
41,0.001,0.36272573606534436,0.643741295534384,0.339942085146904,0.6745322361879325,39.0
42,0.001,0.35628837380896916,0.6494859814785114,0.339942085146904,0.6745322361879325,39.0
43,0.001,0.36376424032178795,0.646052191117954,0.339942085146904,0.6745322361879325,39.0
44,0.001,0.36197140914472664,0.6449543741648822,0.339942085146904,0.6745322361879325,39.0
45,0.001,0.32776081054048106,0.6809206190602668,0.339942085146904,0.6745322361879325,39.0
46,0.001,0.3366622586141933,0.6703565487155323,0.339942085146904,0.6745322361879325,39.0
47,0.001,0.3362670215693387,0.662585919994073,0.339942085146904,0.6745322361879325,39.0
48,0.001,0.3360261829061942,0.6607095092131164,0.339942085146904,0.6745322361879325,39.0
49,0.001,0.3289268985390663,0.6757588828155279,0.322491554915905,0.7036141778046443,49.0
50,0.001,0.3291152576831254,0.6774821664924956,0.322491554915905,0.7036141778046443,49.0
51,0.001,0.3315853737294674,0.6700140903546257,0.322491554915905,0.7036141778046443,49.0
52,0.001,0.31864953718402167,0.6782560598810682,0.322491554915905,0.7036141778046443,49.0
53,0.001,0.33171242238445714,0.6622449055356694,0.322491554915905,0.7036141778046443,49.0
54,0.001,0.3144862455400554,0.6852640519366958,0.322491554915905,0.7036141778046443,49.0
55,0.001,0.32302367653359065,0.6813542500351235,0.322491554915905,0.7036141778046443,49.0
56,0.001,0.30774122408845206,0.6957243565198724,0.322491554915905,0.7036141778046443,49.0
57,0.001,0.3029397478835149,0.6906960222842106,0.322491554915905,0.7036141778046443,49.0
58,0.001,0.30204432288354094,0.6926901981992629,0.322491554915905,0.7036141778046443,49.0
59,0.001,0.30169057236476376,0.699322889647744,0.2926545485854149,0.7346734260337001,59.0
60,0.001,0.29806134036996146,0.703926237492601,0.2926545485854149,0.7346734260337001,59.0
61,0.001,0.3135543448681181,0.6874809372559294,0.2926545485854149,0.7346734260337001,59.0
62,0.001,0.2845927002755078,0.711871026815434,0.2926545485854149,0.7346734260337001,59.0
63,0.001,0.28216850317337294,0.7111787940495805,0.2926545485854149,0.7346734260337001,59.0
64,0.001,0.2849258082834157,0.7146604025644459,0.2926545485854149,0.7346734260337001,59.0
65,0.001,0.29296042634682223,0.7003350350982019,0.2926545485854149,0.7346734260337001,59.0
66,0.001,0.2786601720885797,0.7150230135062563,0.2926545485854149,0.7346734260337001,59.0
67,0.001,0.28790108453143726,0.7063094414709701,0.2926545485854149,0.7346734260337001,59.0
68,0.001,0.2731364901092919,0.726962324505916,0.2926545485854149,0.7346734260337001,59.0
69,0.001,0.2862230556255037,0.7121666427010247,0.28695556461811067,0.7327355223847032,69.0
70,0.001,0.2837837419726632,0.7075921836601784,0.28695556461811067,0.7327355223847032,69.0
71,0.001,0.266412459991195,0.7290714804358204,0.28695556461811067,0.7327355223847032,69.0
72,0.001,0.285226473076777,0.7111630955877704,0.28695556461811067,0.7327355223847032,69.0
73,0.001,0.28065998174927453,0.7142127034861093,0.28695556461811067,0.7327355223847032,69.0
74,0.001,0.26928110454570164,0.72965630273726,0.28695556461811067,0.7327355223847032,69.0
75,0.001,0.26931580393151805,0.7228404676890471,0.28695556461811067,0.7327355223847032,69.0
76,0.001,0.2677170346406373,0.7277295136941464,0.28695556461811067,0.7327355223847032,69.0
77,0.001,0.2628792707215656,0.7319162399038444,0.28695556461811067,0.7327355223847032,69.0
78,0.001,0.25921148603612726,0.7332575349618294,0.28695556461811067,0.7327355223847032,69.0
79,0.001,0.25755938582799653,0.7416708679099451,0.30292243719100953,0.7060301830584342,79.0
80,0.001,0.27047254077412863,0.7255030733090697,0.30292243719100953,0.7060301830584342,79.0
81,0.001,0.25961973281069234,0.729451208497595,0.30292243719100953,0.7060301830584342,79.0
82,0.001,0.26851729879325087,0.7272920975798979,0.30292243719100953,0.7060301830584342,79.0
83,0.001,0.2537729526785287,0.743513781160245,0.30292243719100953,0.7060301830584342,79.0
84,0.001,0.26121690903197636,0.7292295196096942,0.30292243719100953,0.7060301830584342,79.0
85,0.001,0.2540369446982037,0.7411038555124688,0.30292243719100953,0.7060301830584342,79.0
86,0.001,0.2513717663559047,0.7367170625982561,0.30292243719100953,0.7060301830584342,79.0
87,0.001,0.24976824020797556,0.7442949774621996,0.30292243719100953,0.7060301830584342,79.0
88,0.001,0.24940131774002855,0.7470032114607573,0.30292243719100953,0.7060301830584342,79.0
89,0.001,0.253482394089753,0.7384570640388092,0.2677337193489075,0.752243377566296,89.0
90,0.001,0.24609621343287555,0.7483049463928167,0.2677337193489075,0.752243377566296,89.0
91,0.001,0.2491584447297183,0.7466843577542893,0.2677337193489075,0.752243377566296,89.0
92,0.001,0.24438618258996445,0.7500433540924982,0.2677337193489075,0.752243377566296,89.0
93,0.001,0.24062958732247353,0.7565305305765858,0.2677337193489075,0.752243377566296,89.0
94,0.001,0.2510165734724565,0.743836916683159,0.2677337193489075,0.752243377566296,89.0
95,0.001,0.2405660944906148,0.7581871814231184,0.2677337193489075,0.752243377566296,89.0
96,0.001,0.24501017548821188,0.7498224076554193,0.2677337193489075,0.752243377566296,89.0
97,0.001,0.2436090690845793,0.7479763877118587,0.2677337193489075,0.752243377566296,89.0
98,0.001,0.22999568994749675,0.7633483431022914,0.2677337193489075,0.752243377566296,89.0
99,0.001,0.23483937606215477,0.7629076180510473,0.25862532466650007,0.7616149977878264,99.0
100,0.001,0.2363465658643029,0.7611118752389427,0.25862532466650007,0.7616149977878264,99.0
101,0.001,0.23444232513958757,0.7665547127028238,0.25862532466650007,0.7616149977878264,99.0
102,0.001,0.23161061616106468,0.7664407664387879,0.25862532466650007,0.7616149977878264,99.0
103,0.001,0.22804437205195427,0.7699343381037754,0.25862532466650007,0.7616149977878264,99.0
104,0.001,0.2290950964458964,0.7700484130441003,0.25862532466650007,0.7616149977878264,99.0
105,0.001,0.22814961996945468,0.7678207914046731,0.25862532466650007,0.7616149977878264,99.0
106,0.001,0.23334736275401982,0.7574504677089146,0.25862532466650007,0.7616149977878264,99.0
107,0.001,0.22554918751120567,0.768625397172054,0.25862532466650007,0.7616149977878264,99.0
108,0.001,0.22044164314866066,0.7733293167402305,0.25862532466650007,0.7616149977878264,99.0
109,0.001,0.21589119410650295,0.7858953787259865,0.2680604499578476,0.7462510971600864,109.0
110,0.001,0.21889940987933765,0.7781699721755035,0.2680604499578476,0.7462510971600864,109.0
111,0.001,0.21928165311163123,0.7753656711312102,0.2680604499578476,0.7462510971600864,109.0
112,0.001,0.2250569025901231,0.7700509393571827,0.2680604499578476,0.7462510971600864,109.0
113,0.001,0.2277343249456449,0.7715824059397979,0.2680604499578476,0.7462510971600864,109.0
114,0.001,0.22101047770543533,0.7739637233801568,0.2680604499578476,0.7462510971600864,109.0
115,0.001,0.22198264673352242,0.7708530416443351,0.2680604499578476,0.7462510971600864,109.0
116,0.001,0.2186214683408087,0.775423703698063,0.2680604499578476,0.7462510971600864,109.0
117,0.001,0.21421255154365842,0.783625850291599,0.2680604499578476,0.7462510971600864,109.0
