epoch,lr,loss,iou,val_loss,val_iou,val_epoch
0,0.001,1.0701739693229848,0.1771532296068267,,,
1,0.001,0.9772825281728398,0.2619441550076813,,,
2,0.001,0.9156882207502018,0.30345172477317645,,,
3,0.001,0.8526246141303669,0.35297781948625984,,,
4,0.001,0.8096189837564122,0.374796499773074,,,
5,0.001,0.779426475817507,0.38030526194705383,,,
6,0.001,0.7530481287024238,0.3911324163358871,,,
7,0.001,0.7290121587839994,0.400392942219895,,,
8,0.001,0.7187202220613306,0.4002380863377575,,,
9,0.001,0.699604639952833,0.4129714447733009,0.6693002319335938,0.4176599780942766,9.0
10,0.001,0.6900727410208095,0.41357237682669723,0.6693002319335938,0.4176599780942766,9.0
11,0.001,0.6695963035930287,0.42122092727936183,0.6693002319335938,0.4176599780942766,9.0
12,0.001,0.6601425300944935,0.43353746389129494,0.6693002319335938,0.4176599780942766,9.0
13,0.001,0.6472890729253943,0.438407646071348,0.6693002319335938,0.4176599780942766,9.0
14,0.001,0.6355108686468818,0.44651359780063776,0.6693002319335938,0.4176599780942766,9.0
15,0.001,0.6226254884492267,0.4588663914618523,0.6693002319335938,0.4176599780942766,9.0
16,0.001,0.6110256917097352,0.4645211630660283,0.6693002319335938,0.4176599780942766,9.0
17,0.001,0.6021917787465182,0.47100183479373825,0.6693002319335938,0.4176599780942766,9.0
18,0.001,0.6012938909909942,0.46358745969038095,0.6693002319335938,0.4176599780942766,9.0
19,0.001,0.5816767926920544,0.48569599781279005,0.5253120547533036,0.5241352023959828,19.0
20,0.001,0.5681033872745254,0.49409425187198475,0.5253120547533036,0.5241352023959828,19.0
21,0.001,0.5598571090535684,0.4991091539798005,0.5253120547533036,0.5241352023959828,19.0
22,0.001,0.5539677454666658,0.5050772656379913,0.5253120547533036,0.5241352023959828,19.0
23,0.001,0.5304003554311666,0.5177779918236458,0.5253120547533036,0.5241352023959828,19.0
24,0.001,0.5181197158314965,0.5332548874675366,0.5253120547533036,0.5241352023959828,19.0
25,0.001,0.5222645550966263,0.5243315473911975,0.5253120547533036,0.5241352023959828,19.0
26,0.001,0.5159902681003917,0.5289014204063622,0.5253120547533036,0.5241352023959828,19.0
27,0.001,0.4944138533689759,0.5450123307446405,0.5253120547533036,0.5241352023959828,19.0
28,0.001,0.4962932447140867,0.5427183053653006,0.5253120547533036,0.5241352023959828,19.0
29,0.001,0.49451677027073776,0.5395958875664959,0.46521940767765046,0.5571239216089517,29.0
30,0.001,0.4847453148527579,0.5527080034430214,0.46521940767765046,0.5571239216089517,29.0
31,0.001,0.4547931362282146,0.5792007148201802,0.46521940767765046,0.5571239216089517,29.0
32,0.001,0.4498644376342947,0.5810341969247516,0.46521940767765046,0.5571239216089517,29.0
33,0.001,0.45850542797283694,0.5705951144638893,0.46521940767765046,0.5571239216089517,29.0
34,0.001,0.4348921416835351,0.5908826029854092,0.46521940767765046,0.5571239216089517,29.0
35,0.001,0.44043323533101514,0.5844280959283861,0.46521940767765046,0.5571239216089517,29.0
36,0.001,0.43112821504473686,0.5913865881673986,0.46521940767765046,0.5571239216089517,29.0
37,0.001,0.42262234538793564,0.5978951258913802,0.46521940767765046,0.5571239216089517,29.0
38,0.001,0.4059187742796811,0.6164715589928078,0.46521940767765046,0.5571239216089517,29.0
39,0.001,0.409864103929563,0.6099868804068161,0.4182852005958557,0.6268451749639459,39.0
40,0.001,0.407249586826021,0.6100596974881101,0.4182852005958557,0.6268451749639459,39.0
41,0.001,0.398801172321493,0.624771817754044,0.4182852005958557,0.6268451749639459,39.0
42,0.001,0.40594488314606925,0.6153981016169804,0.4182852005958557,0.6268451749639459,39.0
43,0.001,0.39609032666141336,0.6218776796317385,0.4182852005958557,0.6268451749639459,39.0
44,0.001,0.3780148307030851,0.6364244570416636,0.4182852005958557,0.6268451749639459,39.0
45,0.001,0.3733738667585633,0.6429756780163981,0.4182852005958557,0.6268451749639459,39.0
46,0.001,0.37193678658116947,0.6418830791320398,0.4182852005958557,0.6268451749639459,39.0
47,0.001,0.37907274439930916,0.6322952965372604,0.4182852005958557,0.6268451749639459,39.0
48,0.001,0.3532745215025815,0.6613140716732856,0.4182852005958557,0.6268451749639459,39.0
49,0.001,0.3655517368831418,0.6459978595034314,0.3651318520307541,0.651893897529338,49.0
50,0.001,0.3635590753772042,0.6437542064823463,0.3651318520307541,0.651893897529338,49.0
51,0.001,0.3499079082499851,0.6573318293854231,0.3651318520307541,0.651893897529338,49.0
52,0.001,0.34925427016886795,0.6620859604208327,0.3651318520307541,0.651893897529338,49.0
53,0.001,0.34441058710217476,0.6614360352097256,0.3651318520307541,0.651893897529338,49.0
54,0.001,0.337468242442066,0.6686841570306556,0.3651318520307541,0.651893897529338,49.0
55,0.001,0.34111862866715953,0.6632343827429017,0.3651318520307541,0.651893897529338,49.0
56,0.001,0.33503233370455826,0.6688572070278797,0.3651318520307541,0.651893897529338,49.0
57,0.001,0.3267792415889827,0.6773540269121641,0.3651318520307541,0.651893897529338,49.0
58,0.001,0.33356271650303493,0.6723515844442977,0.3651318520307541,0.651893897529338,49.0
59,0.001,0.3243909136138179,0.673557463289184,0.34590484499931334,0.6727360679458324,59.0
60,0.001,0.33063786578449333,0.6735525118541165,0.34590484499931334,0.6727360679458324,59.0
61,0.001,0.3139553754167123,0.687806404402184,0.34590484499931334,0.6727360679458324,59.0
62,0.001,0.3176416287367994,0.6878425362521864,0.34590484499931334,0.6727360679458324,59.0
63,0.001,0.31067164039069955,0.6972046526349938,0.34590484499931334,0.6727360679458324,59.0
64,0.001,0.30314532125538046,0.7005390495440065,0.34590484499931334,0.6727360679458324,59.0
65,0.001,0.30134865980256687,0.6972838967689576,0.34590484499931334,0.6727360679458324,59.0
66,0.001,0.30177624557505955,0.7028949652699382,0.34590484499931334,0.6727360679458324,59.0
67,0.001,0.2979892184111205,0.7036375444774725,0.34590484499931334,0.6727360679458324,59.0
68,0.001,0.2999123453416608,0.7028391404825611,0.34590484499931334,0.6727360679458324,59.0
69,0.001,0.3031266917559234,0.6982466505714111,0.3050153338909149,0.7168094279487031,69.0
70,0.001,0.28525435958396306,0.7094994087080446,0.3050153338909149,0.7168094279487031,69.0
71,0.001,0.28536598723043094,0.7149922110911604,0.3050153338909149,0.7168094279487031,69.0
72,0.001,0.2816052281043746,0.717539992968596,0.3050153338909149,0.7168094279487031,69.0
73,0.001,0.2971476726233959,0.7035672009881118,0.3050153338909149,0.7168094279487031,69.0
74,0.001,0.286288246512413,0.7127958554484553,0.3050153338909149,0.7168094279487031,69.0
75,0.001,0.2760311114517125,0.7279086581196487,0.3050153338909149,0.7168094279487031,69.0
76,0.001,0.2782004756683653,0.7237343615637017,0.3050153338909149,0.7168094279487031,69.0
77,0.001,0.2938397198238156,0.707076042999788,0.3050153338909149,0.7168094279487031,69.0
78,0.001,0.2695858177136291,0.7314686751603741,0.3050153338909149,0.7168094279487031,69.0
79,0.001,0.27871612256223505,0.7218957594247115,0.313506720662117,0.7100642868656515,79.0
80,0.001,0.2811052863570777,0.7144535034130471,0.313506720662117,0.7100642868656515,79.0
81,0.001,0.2653965445404703,0.7334895965528921,0.313506720662117,0.7100642868656515,79.0
82,0.001,0.2817202772606503,0.7182916697163104,0.313506720662117,0.7100642868656515,79.0
83,0.001,0.26107783683321695,0.7366636574459845,0.313506720662117,0.7100642868656515,79.0
84,0.001,0.26915755766359245,0.7258729145336904,0.313506720662117,0.7100642868656515,79.0
85,0.001,0.2649876221337102,0.728999758528175,0.313506720662117,0.7100642868656515,79.0
86,0.001,0.2618113627487963,0.7377985607697498,0.313506720662117,0.7100642868656515,79.0
87,0.001,0.2523757815361023,0.7457334520081961,0.313506720662117,0.7100642868656515,79.0
88,0.001,0.26310730183666403,0.7339840215210854,0.313506720662117,0.7100642868656515,79.0
89,0.001,0.2707881565121087,0.731714690169832,0.30970135390758513,0.7172696234873196,89.0
90,0.001,0.2575956660915505,0.7327898731378375,0.30970135390758513,0.7172696234873196,89.0
91,0.001,0.25581612065434456,0.7388818474129399,0.30970135390758513,0.7172696234873196,89.0
92,0.001,0.25259108672087843,0.7496882640339851,0.30970135390758513,0.7172696234873196,89.0
93,0.001,0.25306041369383986,0.7418126894615844,0.30970135390758513,0.7172696234873196,89.0
94,0.001,0.2524564882571047,0.752570771948736,0.30970135390758513,0.7172696234873196,89.0
95,0.001,0.24459012800996954,0.7502044612874983,0.30970135390758513,0.7172696234873196,89.0
96,0.001,0.24420789155093106,0.754590052643219,0.30970135390758513,0.7172696234873196,89.0
97,0.001,0.24315947260368953,0.7553842346173002,0.30970135390758513,0.7172696234873196,89.0
98,0.001,0.24583756347948854,0.7503220737000564,0.30970135390758513,0.7172696234873196,89.0
99,0.001,0.24994062666188588,0.7470862447304807,0.3075579565763473,0.7253457313865235,99.0
100,0.001,0.24745578894560988,0.7527582452356544,0.3075579565763473,0.7253457313865235,99.0
101,0.001,0.24233931201425465,0.7558329616153062,0.3075579565763473,0.7253457313865235,99.0
